PLUGIN_ID,NAME,SEGMENT_CALCD_VIEWS,PRODUCT_CALCD_VIEWS
901307508162179934,TikTok UI CodeGen,57,2130
900893606648879767,CopyDoc Text Kit,12407,379374
926270463592785563,Assets,1,69
924611816860331988,认真抽奖,6,411
926166109013752444,HCL Easy,1945,67305
935958460887899108,Testy test test test (Focus Orderer),9,346
947478767900326156,RTL PLZ Handoff,721,22724
954485393407299881,isometric,95,2199
906221720265414745,Bento Connect (dev),2,52
865135382029316390,Swap Text,242,8399
956849322736488367,test,1,9
958202093377483021,Mesh Gradient,40673,1511041
940407220339069169,Figma Data Faker,652,23238
962937914340602604,Tablefy,1993,54920
971306608854701561,Figma Status,778,18435
971127575300155852,React Native Styling Inspector,871,22973
971088684875178428,Component Mole,16,418
967114006118823084,Illustration kit,6184,187296
979005485047252094,Utopia / Batch update text styles,912,20407
977330230105191930,Test Plugin,1,42
990163188941472802,LumApps CSS generator,20,339
981270178842523698,Lorem ipsum crypto,617,11180
1005391639506889948,Text››styler,1,25
1006380043263100319,Unify,6,190
1010307747645663616,Ghost,15,465
1015686136674567449,Draw Slice Over Selection,1,33
1015573996486828177,Elements,1193,35849
1022150786084974919,processors.zara.inditex.com,78,1101
1022287790642694650,ThemeConstructor,30,529
1032265732074533034,🐱 MD tool,2,4
1012542093518369102,Punchcut Audio Player,38,30
1033377441225427409,(TESTING; DO NOT PUBLISH) Text Utilities,2,1
1033284895522313541,Demo Station,57,60
1037832253284626367,Better Code Blocks,67,138
1025456015933004547,📖 Carbon DSDB experiment (DO NOT USE),1,1
1038507134198748761,Timeline,56,58
1030842037042371583,Knob Creator,76,107
1037336302051693897,New Page,62,165
877354843313163072,Odds,19,530
929467499605786626,Superscript edit,28,801
937108937800034658,❖ A11y - Color blindness,4,152
964825960855413138,test,2,81
978719422413936604,Iconograph - Icon Generator,16,376
842828344909077852,figrid,987,24379
1020820278641129628,Material Theme Builder 1P,282,1633
959795830541939498,Figma to React Component,3087,125059
1007092794708087373,Writer,14,440
731260060173130163,Super Tidy,49306,1677193
734501601239074381,Sprinkle,9519,336265
734140091470043718,Dynamic Component Resizer,2774,107523
958562763852152187,test1,1,44
735658738614175372,Color filters...,17147,549555
747172434405306948,iOS Export Settings,17669,600495
811977401825396882,Focus CSS,2150,93534
738776253046003534,Translate,33,894
745020699775913087,Font Fascia,5,192
742764242781786818,Wireframe,181558,5708591
744909029427810418,uiGradients,45158,1483210
746717361156776458,Submit for Pulse Review,4,106
749261072790710247,Multiplayer Pong Game,2487,122403
754386961063964303,Simple Table Generator,7338,243809
856817599155138403,Code Talker,6,139
757836922707087381,Scripter,7833,353632
758829557339851928,❖ Linter: Color Tokens,49,1654
764836637878472379,Figma Code Highlighter,2722,106020
770434272927611178,Mirror Layout,69,2244
764389386376321679,Magia Record Character Grid Creator Interface,1023,50376
773771057538267846,Contrast Checker,1047,27393
772499949564209716,Third,5012,213598
775445260035815307,Mobile Upload,6657,246643
791103617505812222,Icons8 Icons,207643,7482404
803370930903876544,AD Compressor,2293,86642
750862973368390836,Text Edit,5580,200929
796902094715412666,Theme Designer (Alpha),83,2926
872974256708329346,❖ Code Exporter,44,990
783077214649465682,Text Prettier,17099,553790
807561639084281386,CoolHue - Gradient Color Palette,20306,779935
817519065331700823,Polaris Token Sync,63,2397
906372094591388823,NextPlagin4.7,7,402
817474150404549708,AutoGrid,8129,299430
830585080961469510,Random Color Generator,946,52642
842397916090992870,Spotify stickies,117,3244
850366656583242421,Tagga till!,4,257
851113644019611421,Recognize,4810,119758
860537667489348101,Darken tone pallete,1301,46716
855620240985972400,Cookie Status,1042,37834
859900913627976061,Pick A Card,1029,34002
864790518226277600,Grab Design Plugins,486,11269
914417860125146193,ReDS Inspect,4,60
864431140615310499,Transifex Figma Plugin,2159,70474
834707731270686438,Reveal Selection,2,39
913542502415474350,Forge Bridge,11,244
877698871356754847,Color Theme Manager,4989,161011
888982951322498361,eezin,4945,160979
920771960442802437,hello,1,68
878338850782783595,GIF Export,28776,895884
915660081586443951,Publish Tester,1,18
896004460094918037,Figmail - Email Template Exporter,592,17873
906973799344127422,Device Models,8312,261003
930702747188058634,Export Comments,2142,57662
933372797518031971,Node Decoder,1124,47053
938625383238170364,Punchcut Deck (beta),35,1903
863748474013054025,Same Text Generator,6110,192802
967802396210455992,Typescale,2559,65188
974633140523004530,Semi Pro,69,1821
977248285107080655,Estados,3,108
1008768040154263478,Nandos Menu Imagery,18,347
1020705604861679673,VS Code Color Mapper,11,370
1040215284737559730,Squid Game for UXTopia,1,1
746097413727734148,Font Fascia,32435,996008
769588393361258724,Vectary 3D Elements,195387,6540340
789009980664807964,TinyImage Compressor,72566,2288094
785887713361498271,Color Blindness Accessibility (Beta),475,11741
799646392992487942,Insert Big Image,20680,644760
792444395293646690,Mediaweb Color Switcher,501,30454
799948476639173176,Image Stitcher,61,1533
809099681305129697,Spacing Manager,12199,401081
818613147082270958,Sitemap,17868,595859
825432045044458754,Octicons Push,19,958
900110899895505133,InVision,18,438
827516957743806004,CSS Colors,2031,81241
824341161387459635,Components (Beta),88,8077
868554130105291775,AM_Test01,4,29
855477992569903759,Data Filler,92,2372
867491299701038864,Palette Magic,2253,72470
858058624022776906,Copypasta,3256,105281
833425270555281934,Node Meta Data,85,2338
867015714396657283,Apply Current Background to All Pages,1910,66299
926175327594549888,Profile,1,63
869023777052661819,Annotation,7920,237776
872841255456029532,Sync From Sheets DEV,7,72
841201477778898873,Page Automator,4876,194995
875367880430367109,TBU - BUI Themer,78,1798
884531262241804656,Drag & Drop,2873,95186
883151892317735809,Columns to Rows,1981,64285
890494567122693015,Font Preview,35479,1154858
889775598052378198,Test Figma Comment Export,3,28
891054376984939719,dev-starlight,2,39
897672318489074798,Pendah 设计助手,477,10870
888907972695800109,Icon Preview,1990,69778
894985526041273251,Opattern Smart Asset Exporter,56,1406
897901897557822705,Figma Plugin Development Bridge,27,661
895185481811002346,Text wireframe,4,129
910875127661001097,ProtoPie Plugin (QA),33,1132
912844655608550731,Stripe Icons,10,117
898840848179170006,Mockplus,60,1577
887314395252920840,Export Code,13,319
919546417582505589,Abracadabra!,2550,94104
907304045650716211,Custom Graph,18313,544379
910486358953596047,AEUX,44,1412
913898405967789967,Supernova Staging,11,399
911650175529810750,Strata,41,1308
912001728168418236,JSON Exporter,519,16941
940423402083252469,Low Vision,6938,215594
916835579596798269,Figma Asteroids,1116,46798
930325652912235871,Simpleicons,1321,33257
938714837461718806,Plugin book v4,18,606
929165309813085009,❖ Designer Genie,7,175
942343512142630757,Iconcloud Icons,6,294
944991908887656950,Perfect››radius,722,30805
964895960449486255,Text Hunter,882,33225
954363106849516783,Avast Themer,12,293
956023576300567215,InVision Connect (Alpha),11,372
965889760815013524,Text››helper,2750,42755
956704760480540523,NotNotSandwichDev,14,219
958313266388910392,test,1,43
964834233133908372,VS Design Checker,26,927
1000012087652644703,HLFTN,1671,35258
971754400479554219,Templater,6,129
929414938810147814,Crack Font,742,23308
971815599379954375,Teladoc,16,539
974711514490659466,YouTube Diffuse Gradients,92,2188
953782564519155738,Napster,3,60
977948326423807703,Continuous Design - Run CI from Figma,659,20715
988092201145118108,AE Style Generator,3,203
989135764658787995,Check Library,1,92
999016598490251786,ListCreator,530,11191
1006178571603164545,Fence,25,604
1002992222128409339,Export Structured Zip File for Localized Images,18,607
1003080620586700551,Vitamin Theme Switcher,43,1046
1019934062551254270,Hudl Cover Generator,8,209
977622284254027386,[MKT] Preflight,16,345
1008205442719890274,Meeting Notes,360,5339
1032278795042510020,Glyph Migration,3,3
1025624778434397074,WebXT Image Tools,42,431
1015248137365283681,Version Name Generator,14,448
1017331024568600360,❖ Base Publish checklist,8,240
1017851501281168824,Semantic Color Studio,14,345
1018552603902710764,Color System,871,8321
1020951087441719559,figmarine,3,134
1034960139249970136,Lilt Figma Connector,129,173
1035291721331973532,❖ Line height preview,3,5
807680527211961920,Color Tune,41,1643
832358256915224919,system.Colors(),5672,218740
844008530039534144,FigmaToFlutter,17775,645428
856926351579958138,Figma Export Tool,25,633
875795271066885611,Content Reel Development,16,355
829848612074621886,Stapler,69,1559
876934931929982678,Static Localizer,2257,94665
887204493763877325,Auto Image Swapper,1047,41799
887759659436185337,Interactive Data Beta,36,1221
892985458731250677,ColorBox,5208,176793
908257968215073824,SUPA - Figma to video,15357,580566
891228245469713664,Euler,4,108
904007992809854059,Pack,790,30839
901482830211374036,Sticky Notes,8142,238037
914160257600370667,Nama Bot Studio,1697,56380
923234260543385976,2D to 3D,2,117
928903217538015942,Ultimate Exporter,743,27380
934799606018744992,Color Spark,3219,162268
946020080871644950,Fig3D,29882,923219
946636305972061170,Heading Helper,949,30346
954324466119518433,Shadow Borders,670,19665
958983609657322007,AutoIcons,98,2087
961245776147091630,ICONS SQUEEZE MACHINE,1140,34523
961958777846619586,ycd qb,1,28
966505358339456935,Emily's test plugin,5,120
976999973384544592,Sort Text,405,11380
994211408415172847,Components Sign,9,251
969581737472444407,Pomodoro Icon,49,1165
987091710178953302,Discord Project Scaffold Generator,11,412
972056068227910431,Today,7,163
981892464363185469,Component Relinker,693,16171
979139355589923007,test-mic,6,149
981050553043544981,toMAML,14,252
991591750406592949,Sloth,18,584
994145756943869128,Metadata Updater,11,277
999674425616141052,💛 NVL Bumble Translator,7,156
978582966612821910,SAP Accessibility Assets,83,1581
1009915443875066128,token-verify,6,166
1016953267163305292,Starling for Figma,135,1837
1027885096723770281,Design System Adoption Tracker,23,414
1020259778422843969,Acronis emails builder,9,365
1022857947582437540,Change Font,24,715
1018517121717176258,Paste Illustration,2,39
971323795334996480,Visio Studio,637,7727
1020727956315288661,Berrycast,306,3242
1019895193394673831,Pendah 设计助手 1.0.11,26,177
1020972132670952724,One Click SVG,317,3255
1029761464761569929,Vibrant,403,512
1030677329642768173,YouTubeView,378,503
1030911389945448524,Upstream (WIP),6,7
1032830359045405522,Move selection to another page,60,90
1032111792919656443,Markers,58,91
1034178978552865811,Filter,204,202
1035328510616335800,Build-A-Widget,196,242
1036172256720814370,Color Guide,144,137
1038053479650349214,Trello for Figma,13,12
1002699221804977829,FigmaUnity,11,11
884837349268454910,MockFlow AnnotatePro,3798,121221
892114953056389734,Text Resizer - Accessibility Checker,5165,174903
958864801345792509,Pygma,1,16
1024452006068794933,Foundation: Color Generator,778,7416
1032222604754544736,Figma Plugin For Trinity,24,17
788416457016612312,Traveler Tools,9,10
1034744782650355312,Semi DSM,3,3
1031231406409957685,Theme Composer,1162,1477
1040619921562029817,Post to GitHub,4,2
973190386632562805,Export Original Images,3507,83913
994944457583915469,(Beta) Helio Dark Theme 0.1.2,37,968
1037464692449347052,Waterfall,6,6
768255177182799918,❖ Copy Doctor,55,1562
741935812012883481,Locator,5022,173134
733702238760085035,Marvel - Prototyping and User Testing,12703,454778
732240841094697441,Viewports,23672,821023
735452896889481850,Android Resources Export,34278,1044675
739978920241977182,Find / Focus,24888,773885
860207746181375419,Radius Data Tables,41,789
741415678427267506,Reattach Instance,6328,220007
744287694483504163,Photo to Palette,2264,94648
767379204511357902,Move Layers,1871,76173
805217025770129636,Paginate,11030,334934
738853407874474111,Reverse Layer Order,3804,140011
736458162635847353,Mapsicle,117025,3665148
739922281164562258,Better Font Picker,118426,3732228
741549820671978943,Icon2Code,2735,102643
740201651587744715,Compo,70,2378
786250770157843670,Mockuuups Studio,85213,2673979
781293435597654687,GitHub Boilerplate,31,1165
806266109419625822,Preely - User Testing,2804,89857
815198915843098353,Fizzy,13485,425761
743218037112142643,Translator,11938,378735
755300155155835622,AutoLayout,9664,333886
754611167463731899,Shuffle Fonts,5102,180940
779266507098708411,Text Styles Organizer,4065,144202
816424186244407164,Pixelay Compare Design to Web,6511,241151
811341846366740536,HSLuve,1355,56560
751564356280892726,Fleury,16,466
781441863578182316,Illustrations,90173,2884854
824942413886528676,PageClone | A Better Page-Cloning Utility,2304,91527
835015945650515753,Word Counter,1421,55501
829650800187587490,Theme Switcher,97,2745
831810197362029825,Style to JSON (Beta),1206,56262
824392226372515902,UserAvatar Updater,22,824
847224511609531534,All Constraints,22,774
817829690310807713,Content Reel Development 2.1,20,573
856236269983957791,Nama Bot Studio,9,147
854751281047813568,KPL Help Center (Asana),26,655
855176405547759160,BooBoo Scale,123,2623
855511931733097111,DLS Inspector,155,4671
861001888228800074,Iconly v2.3,42453,1427989
867806541643546451,Skewer background,4,32
872822177656522581,Bulk Description Editor,4,66
871561492051264078,random-size,2778,86514
866714687345416777,Title Post Generator,578,25493
1002342604603311670,Selective (Beta),5,100
884734001362100677,AD UI React Generator 💅,16,334
901190051634367294,Export Kit - Lightning Storm,2,59
887505750718885480,react-figma-test,4,76
910403390914550873,Emoji ♡ Reactions,6843,216781
912820139188604215,asc-highchart,5,97
940785663352335743,Design Check,1287,27991
933453508756873372,LAB Theme Switcher,54,653
910824263334396226,Chikin Icons For Everything,4752,188721
933502734772752559,breadsticks-acuiti,23,268
929209271485217632,Neo Themes,10,215
947245928539421914,Accidently Great Gradients,2630,85463
950202611096034331,@sposhe/voronoi,1041,36813
965313760136371738,Typography Styleguide,2267,75468
967098844426346659,Avast Themer,77,2098
1005324910626168012,fts extractor,279,9228
1037511594283456022,Entain Linter,5,4
740232388085828578,Brands Colors,11502,389093
750783568176946334,Super Select,1508,61528
751892393146479981,Roller · Design Linter,11114,386996
798711644668166520,Adjustments,4766,164443
811983309678449813,AEUX,16,1797
805103722318814416,Link,2673,101604
912436486778130560,BENZIN - remove background for free,7628,247141
822636510684642106,❖ Basify,160,5612
831955374174132505,Release Version,21,845
836797623647083601,Blurhash,4983,174500
813202494980519259,Highlighter,2770,100060
844318739744428676,Theme Switcher,4462,147671
836358953686653979,Figchat,8316,285777
843888808931861032,Style Guide Generator,11232,399610
846537436529611787,Zelda Maker,1645,68544
849480985478663675,Copy CSS/React/Tailwind Style,3697,121480
862757358924106608,Manhattan Design System,949,24535
865691094985831837,Deck - BETA,3723,106274
874515048823651494,Connect,5739,172908
838844613553204707,UDS Linter,32,716
869580330406237349,Twitter Design Linter,54,1226
937023951864235331,Homebase Themer,190,4618
869265270145605728,Gifmock,11694,365337
884474954224812372,iAnalytics,8,207
900668528149305876,AxiDraw,848,48947
955519195469551131,Spacers_prueba_j2,2,69
892884796534437855,Text Changer,1,65
897487840868971526,MDS Admin Tools,1,24
934126878505200119,NK - Theme Exporter,38,930
897573542579499089,Sleuth,1346,51439
904074170537216140,Revolut UDS Tool,93,2657
897523820930876456,Deliveroo — Consumer Banner Generator,62,1841
955528607732064800,PRUEBA2,1,71
915134605282506109,Frame Edge,48,1530
965528608207399479,OptiBuddy,11,259
908296269862423611,Viewst – create animated ads,2714,86734
921036104123917711,Font Mixer supported Thai,2,102
1024696465667562375,Update Icons,6,64
920629946433721508,Memsource,743,23345
929607085343688745,Color Shades,7603,252905
935167403456622316,便捷工具,41,1430
923140153379398965,2D to 3D,3,101
963868331457974326,ViceriPlugin,11,314
940501649271086343,Better Color Picker,689,25266
939832535166467194,Upscale Image,2488,96677
943165605243319277,Layout Grid Offset Percent,13,387
954495056694540588,Wealthfront Design Lint,4,125
948474485869604346,Remote Instance Detector,11,290
950454402091975756,autosizetext,485,18255
949697027067571105,Nigerian Logos,1891,61714
910297177193368614,Button creator,9,246
955149600865163713,Sources,1008,46164
957214796426552379,Page Maker beta,44,1135
959900444171665246,text2json,186,6104
963448306214759300,Test Prototype,1,28
969946373619320975,Real Time Clock,44,1688
968404967287990836,Douyin Icon Toolkit,44,1205
1020159291323250145,LIGHT DSM Developer Edition,25,288
970942453220570484,Screen Name Export,406,10723
973303055878323341,Print Resizer,407,12119
980021361387673169,Forms,3155,96393
978879403085359133,Figma2Flutter,7,154
976479062173362312,Monday Hero,741,22496
990188175789012011,PixCut Background Remover,7478,214898
1000211110592209830,Icon Sizes,1077,30105
1012592378785470864,❖ uTrack,23,377
1009855973384509695,Linter for Figma UI Exporter,11,389
999047321460345362,XML Translation I/O,12,382
1006690274662399477,Test Test Reel,7,199
1007744886013155064,Resizer,4,97
1005470707446080772,Stage to Figma,1,921
1010580776466011580,Writer for Figma,5117,43321
1009780509659307229,3D Transformer,8682,194218
1013980735034938916,Material Next Themer,213,5323
1012199923695112111,Node sniffer,321,5836
1014435448527160306,Fast Variants Properties,1244,16750
1015693404745128234,Sort Layers,1,40
1017083223827089967,Vitamine - beta 1,10,268
1037108608720448600,Framer Copy Paste,876,836
1017772706282712397,calc,623,3778
1016620548669496258,shopee-figma-kit,12,369
1009926634643366165,🐰 Last Mile Figma,9,289
1037874005814990822,Discord Themer (BETA),1,3
1029830687132839661,AEUX,3,10
746077060670075257,Fluent Theme Switcher (BETA),80,3158
775671607185029020,Material Design Icons (Community),22905,764430
969278319441771419,react-figma,7,150
821659139146470047,Spell Inspector,2,11883
836280433803020304,Awesome Icon Export,5482,173922
885589091111213931,Test test,2,44
870426079235741066,Spokestack,904,38606
881113037043440767,Chameleon [Alpha],103,3304
887066243068431786,Geenes,3193,126881
903664813818044319,Variant Randomizer,13,404
908168575938378755,Schedule generator V2,107,2217
903352587917356834,Bits of Content,37,1369
928920225912242897,Components Sign,17,549
927522938561884176,Curvature,7,380
923460309830068679,Monotype Fonts plugin.,1,54
931531611557198867,Tailwind Ink,2562,130574
929233176397617003,Svgma – Dev,85,2249
948303132471452118,Color to Code,28,925
964923142929990075,WebCard,1851,61160
1022265853609519600,Figma Styles JSON Conversion Tool,9,239
948111732796420492,Genie,6,230
955928567173357209,InVision Connect (Alpha),1,26
956011016565644970,InVision Connect (Alpha),1,29
955108381199578544,Titleitos glow,438,13384
936748515482279151,Place››holder,2677,70366
948273545947674060,IntelliJ Icons,63,1320
958275057915231517,vote,1105,29794
962243557664995869,Pad - Entain,3,97
971389911140395557,XTM Connect - Figma,449,14930
966453042348760995,Laura's test plugin April 20 update,1,24
972939585144317012,Figma to CSS,693,25496
981338055656424515,Organize Document,1695,41203
977409075315360269,FigmaToCocos,111,3713
983115644467804915,Are.na Mood Board,10,127
984840399144699277,Better Logos,2741,81896
989064322173665911,内容风险检测,7,174
989711660172393324,Procreate Import,14,353
991036921978543383,match corner margins,328,11923
1010612290891482576,Yu Liu - Rename it,11,920
996053836935027425,Aco Reader,470,13199
1001815488462809473,Sizze.io,2,145
998983687017581059,Yi Link,7,182
1036968774812394388,Wisp+Figma,6,5
1015617512305153227,Spirous,25,634
1007263772384049796,Pendah 设计助手,102,2264
1007886506853306132,Data mapper,13,433
1019974184922505532,Chart Maker,3688,28878
1011677404010011277,❖ Track Base Design,2,63
1011485973059052108,icKeylineMaker,622,12646
987657617331807539,Quick-UI,37,516
1016956311586366797,HDS node id,4,112
1028191357932251414,KLib for Figma Test,21,211
1015752347743781209,Scale››better,3,73
1017064001014586889,Remix Icon,1121,23131
1015197562108217117,Test,1,63
1012728803821150806,Social media sizes,742,13799
1023001953544725842,Private Components,521,3440
1027629657711671993,Spirous,1343,2238
1024951132590065786,Allto››layout,549,950
1020894954864594118,Prototyper BETA,596,11467
1030843591848147971,Framer Copy Paste,10,15
1032928820086037433,NB Table For Chinese,93,90
1039275928529118354,Label Sides,23,10
933414781333757059,FigmaCloud ☁️,61,1755
976173007149517845,Zebra - Striped backgrounds,828,23463
1001559251745003811,Pinterest Assets,45,1047
1040722185526429545,AWS Amplify Theme Editor,2,1
